nct_id,title,status,risk_label,risk_group,phase,study_type,sponsor_class,sex,enrollment_type,enrollment_count,log_enrollment_count,num_conditions,num_interventions,num_locations,num_countries,eligibility_text_length,brief_summary_length,start_year,has_placebo,adult_only,phase_missing,maximum_age_missing,locations_missing,interventions_missing
NCT04496934,Physical Activity as Adjunct Treatment for Opioid Substitution Therapy,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,17.0,2.8903717578961645,3,1,1,1,309,1567,2018.0,0,1,1,0,0,0
NCT04225819,Adjunctive Treatment With Vitamin D3 in Patients With Active IBD,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,100.0,4.61512051684126,5,2,1,1,1528,1458,2020.0,1,1,1,0,0,0
NCT03871400,The NanoStrand Clinical Study,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,18.0,2.9444389791664403,1,1,11,1,654,242,2018.0,0,1,1,0,0,0
NCT04117295,Carmat TAH Early Feasibility Study,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,10.0,2.3978952727983707,1,1,4,1,3499,119,2021.0,0,1,1,0,0,0
NCT02208271,A Validated Necrosis Assay to Determine the Need for Revision Surgery in Metal-on-metal Total Hip Arthroplasty,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,174.0,5.1647859739235145,1,0,1,1,1161,607,2014.0,0,1,1,0,0,0
NCT01132521,Ulinastatin in Severe Acute Pancreatitis,SUSPENDED,1,high risk,PHASE4,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,252.0,5.53338948872752,1,2,6,1,816,132,2010.0,1,1,0,0,0,0
NCT05535699,Scapular ms Strength vs PNF in SIS Patients,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,66.0,4.204692619390966,1,1,1,1,681,2315,2022.0,0,1,1,0,0,0
NCT05057884,Breathing Exercise Against Dyspnoea in Heart Failure Patients to Improve Chemosensitivity,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,68.0,4.23410650459726,1,1,1,1,548,1750,2022.0,0,1,1,0,0,0
NCT04395638,Replenishing and Maintaining Vitamin D Status in Older Adults in Residential Care Facilities in NI,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,40.0,3.713572066704308,1,2,1,1,611,2272,2020.0,0,1,1,0,0,0
NCT04014647,Measurement Of NT-proBNP to Predict Outcomes in Surgery,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,200.0,5.303304908059076,1,0,1,1,1058,365,2019.0,0,1,1,0,0,0
NCT02354547,A Study of SGT-53 in Children With Refractory or Recurrent Solid Tumors,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,18.0,2.9444389791664403,1,3,1,1,3358,235,2014.0,0,0,0,0,0,0
NCT02505204,PVB With vs. Without Clonidine for Ventral Hernia Repair,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,60.0,4.110873864173311,1,2,1,1,253,609,2015.0,1,1,1,0,0,0
NCT06546449,LH-001 vs Placebo in Healthy Participants,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,56.0,4.04305126783455,1,2,1,1,3819,194,2025.0,1,1,0,0,0,0
NCT03679078,IDDSI Nutritional Drink for Dysphagia Study,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,40.0,3.713572066704308,2,1,8,1,913,180,2018.0,0,1,1,0,0,0
NCT06199284,Atalante Exoskeleton in the Rehabilitation of Patients With Amyotrophic Lateral Sclerosis,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,20.0,3.044522437723423,1,1,3,1,2106,1038,2024.0,0,1,1,0,0,0
NCT05546879,Study Investigating the Association of NP137 With Atezolizumab-Bevacizumab Combination in First Line in Unresectable HCC,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ACTUAL,43.0,3.784189633918261,1,3,1,1,8185,373,2023.0,0,1,0,0,0,0
NCT02789098,"Relationship Between Left Ventricular Remodeling, Coronary Endothelial Function and Myocardial Fibrosis Using Positron Emission Tomography in Patients With ST-elevation Myocardial Infarction",SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,30.0,3.4339872044851463,1,1,1,1,806,571,2016.0,0,1,1,0,0,0
NCT06845943,A First-in-human Study of HCR-188 in Overweight or Obese Otherwise Healthy Volunteers Without Type 2 Diabetes,SUSPENDED,1,high risk,EARLY_PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,48.0,3.8918202981106265,1,2,1,1,1112,204,2025.0,1,1,0,0,0,0
NCT04427306,Neoadjuvant T-VEC in High Risk Early Melanoma,SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,6.0,1.9459101490553132,1,1,1,1,6292,2416,2020.0,0,1,0,0,0,0
NCT02603549,Pituitary Function and Spontaneous Intracranial Hypotension,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,100.0,4.61512051684126,2,1,1,1,425,851,2015.0,0,1,1,0,0,0
NCT01723306,Phase II/Pilot Study of 2nd Generation Anti-CEA Designer T Cells in Adenocarcinomas,SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ESTIMATED,48.0,3.8918202981106265,1,1,1,1,3213,1531,2012.0,0,1,0,0,0,0
NCT02513914,Operative Procedures Vs. Endovascular Neurosurgery for Untreated Pseudotumor Trial,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,80.0,4.394449154672439,2,2,2,1,3200,979,2020.0,0,1,1,0,0,0
NCT06983158,A Clinical Trial of CAP-002 Gene Therapy in Pediatric Patients With Syntaxin-Binding Protein 1 (STXBP1) Encephalopathy,SUSPENDED,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,12.0,2.5649493574615367,1,1,4,1,1666,464,2025.0,0,0,0,0,0,0
NCT03098732,Magnetically Enhanced Diffusion for Acute Ischaemic Stroke (MEDIS) Trial,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,120.0,4.795790545596741,7,2,2,1,3059,591,2017.0,0,1,1,0,0,0
NCT07062575,Exoskeleton Training at Home to Assist Participants With Spinal Cord Injuries to Perform Ambulatory Functions.,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,10.0,2.3978952727983707,1,1,1,1,1968,435,2025.0,0,1,1,0,0,0
NCT06481501,Mindfulness Intervention for Individuals With HIV and Chronic Pain,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,40.0,3.713572066704308,2,1,1,1,294,222,2024.0,0,1,1,0,0,0
NCT05209165,Semaglutide to Reduce Atrial Fibrillation Burden,SUSPENDED,1,high risk,PHASE4,INTERVENTIONAL,FED,ALL,ESTIMATED,132.0,4.890349128221754,3,2,1,1,962,1441,2023.0,1,1,0,0,0,0
NCT04348461,BAttLe Against COVID-19 Using MesenchYmal Stromal Cells,SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ESTIMATED,100.0,4.61512051684126,2,1,1,1,1507,386,2020.0,0,1,0,0,0,0
NCT05153083,Cryoablation of Intercostal Nerves for Better Control of Postoperative Pain After Thoracic and Thoracoabdominal Open Surgery,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,200.0,5.303304908059076,1,1,13,8,588,764,2024.0,0,1,1,0,0,0
NCT00738777,Pre-operative Hormonal Treatment for Hormone Receptor Positive Breast Cancer,SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ESTIMATED,250.0,5.5254529391317835,1,4,4,1,1164,130,2008.0,0,0,0,0,0,0
NCT05893069,Oxandrolone Multiligament Knee,SUSPENDED,1,high risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ESTIMATED,60.0,4.110873864173311,1,2,1,1,1008,344,2023.0,1,1,0,0,0,0
NCT03718156,The Prevention Program for Alzheimer's Related Delirium (PREPARED) Trial,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,800.0,6.68586094706836,2,1,6,1,975,2043,2018.0,0,1,1,0,0,0
NCT04898530,Diet Patterns in IBD in Central Texas,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,500.0,6.2166061010848646,3,1,1,1,180,151,2021.0,0,1,1,0,0,0
NCT05488639,Injury and Illness Surveillance at FIFA U-17 & U-20 Women's World Cups.,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,FEMALE,ESTIMATED,672.0,6.511745329644728,2,1,1,1,234,178,2022.0,0,0,1,0,0,0
NCT01740739,Evaluation Using ClearView in Determining Association to the Cardiac Risk Factors,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ESTIMATED,60.0,4.110873864173311,2,0,1,1,1254,849,2012.0,0,1,1,0,0,0
NCT02121405,Randomized Trial of Primary Surgery Followed Selective Radiochemotherapy for Rectal Cancer With MRI Negative CRM,SUSPENDED,1,high risk,PHASE3,INTERVENTIONAL,OTHER,ALL,ESTIMATED,350.0,5.860786223465865,4,4,7,1,743,195,2015.0,0,1,0,0,0,0
NCT03973710,Effect of Probiotics on Blood Pressure Management,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,40.0,3.713572066704308,1,2,1,1,878,310,2022.0,1,1,1,0,0,0
NCT06929923,Pro-2-Cool Pivotal Trial II,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,72.0,4.290459441148391,1,1,2,1,1521,241,2025.0,0,0,1,0,0,0
NCT06840574,The Effect of Nutritional Supplementation on Actinic Purpura: A Pilot Study,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,30.0,3.4339872044851463,4,3,1,1,1888,844,2025.0,0,1,1,0,0,0
NCT04202783,The Use of Exosomes In Craniofacial Neuralgia,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,100.0,4.61512051684126,1,1,1,1,961,272,2023.0,0,1,1,0,0,0
NCT02962973,European Clinical Evaluation of the Carmat Total Artificial Heart,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,20.0,3.044522437723423,1,2,2,2,3073,441,2016.0,0,1,1,0,0,0
NCT02037529,Eribulin Mesylate or Paclitaxel as First- or Second-Line Therapy in Treating Patients With Recurrent Stage IIIC-IV Breast Cancer,SUSPENDED,1,high risk,PHASE3,INTERVENTIONAL,OTHER,ALL,ACTUAL,201.0,5.308267697401205,5,4,39,1,11050,417,2014.0,0,1,0,0,0,0
NCT03886012,Efficacy of a Transcranial Vibrating System for Mitigation of Migraine Associated Vertigo,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,40.0,3.713572066704308,4,2,1,1,1281,453,2019.0,0,1,1,0,0,0
NCT04124016,"Metabotypes in the Urinary Excretion of Flavan-3-ol Metabolites: ""Metanols""",SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,50.0,3.9318256327243257,1,4,1,1,433,1396,2019.0,0,1,1,0,0,0
NCT01627795,Safety and Efficacy of Oshadi D and Oshadi R for Malignant Mesothelioma Treatment,SUSPENDED,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,17.0,2.8903717578961645,1,1,1,1,2684,712,2016.0,0,1,0,0,0,0
NCT06254911,"Pre-operative Atezolizumab in Patients With Resectable, Human Papillomavirus Related Oropharyngeal Carcinoma",SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ESTIMATED,20.0,3.044522437723423,1,4,1,1,11779,357,2023.0,0,1,0,0,0,0
NCT04205734,Methotrexate Polyglutamate Measurements in Patients With Inflammatory Bowel Disease,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,100.0,4.61512051684126,1,1,1,1,111,246,2021.0,0,0,1,0,0,0
NCT04312763,A Validation of the Functional Low-Vision Observer Rated Assessment (FLORA-20) for Profoundly Blind Individuals,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,3.0,1.3862943611198906,1,0,1,1,544,557,2020.0,0,1,1,0,0,0
NCT04981834,Robot-Assisted Radical Prostatectomy With or Without Vesicopexy in Patients With Prostate Cancer,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,MALE,ESTIMATED,196.0,5.2832037287379885,9,4,1,1,673,895,2021.0,0,1,1,0,0,0
NCT01601093,Study on Ceftazidime and Sulbactam Sodium for Injection (2:1) for Treatment of Respiratory and Urinary Tract Infection,SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,288.0,5.666426688112432,2,3,1,1,1773,221,2011.0,0,1,0,0,0,0
NCT02270905,Clinical Evaluation of dCELL® Meniscus for Partial Replacement of the Meniscus,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,32.0,3.4965075614664802,1,1,4,2,1084,179,2014.0,0,1,1,0,0,0
NCT00033956,Evaluation of M40403 for the Prevention of Dose Limiting Toxicities of High Dose IL-2,SUSPENDED,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,INDUSTRY,ALL,MISSING,48.0,3.8918202981106265,1,1,3,1,3187,752,2001.0,0,1,0,0,0,0
NCT03580083,RGX-111 Gene Therapy in Patients With MPS I,SUSPENDED,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,21.0,3.091042453358316,3,1,2,2,7723,253,2019.0,0,0,0,0,0,0
NCT01060241,Effect of Internet Therapeutic Intervention on A1C Levels in Type 2 Diabetes Mellitus (DM) on Combination Oral Therapy,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,50.0,3.9318256327243257,1,1,1,1,627,571,2010.0,0,1,1,0,0,0
NCT00353327,Study of the Effectiveness of Passive Immunotherapy in HIV-Infected Patients Who Are in Virologic Failure,SUSPENDED,1,high risk,PHASE2; PHASE3,INTERVENTIONAL,OTHER,ALL,ESTIMATED,30.0,3.4339872044851463,1,1,1,1,856,302,2006.0,0,1,0,0,0,0
NCT00820586,Intramyocardial Delivery of Autologous Bone Marrow,SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,13.0,2.6390573296152584,1,1,1,1,3417,245,2007.0,0,1,0,0,0,0
NCT06763341,A Phase 1 Study of AOH1996 in Patients With Relapsed/Refractory Acute Myeloid Leukemia,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,12.0,2.5649493574615367,2,5,1,1,5516,555,2025.0,0,1,0,0,0,0
NCT06198946,External Diaphragm Pacing Therapy and Correlation Analysis of Trunk Balance and Respiratory Function in Stroke Patients,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,30.0,3.4339872044851463,2,2,1,1,1284,905,2023.0,0,1,1,0,0,0
NCT04711161,"First-in-Human Evaluation of GRN-300 in Subjects With Recurrent Ovarian, Primary Peritoneal, and Fallopian Tube Cancers.",SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,73.0,4.30406509320417,1,2,1,1,2850,764,2020.0,0,1,0,0,0,0
NCT00606788,Therapy Study of Automated Protocolized vs. Physician-Directed Non-Protocolized Weaning,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,60.0,4.110873864173311,5,2,1,1,421,490,2005.0,0,1,1,0,0,0
NCT04660903,Treatment of Fistula in Ano With Autologous Fatty Tissue Cells Transplantation,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,30.0,3.4339872044851463,2,1,1,1,398,375,2020.0,0,1,1,0,0,0
NCT04125524,Terahertz Metamaterials for Tumour Marker Concentration Identification,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,90.0,4.51085950651685,1,1,1,1,267,416,2021.0,0,1,1,0,0,0
NCT03042637,Safety and Efficacy of Combination Acthar Gel and Tacrolimus in the Treatment of Steroid Resistant Nephrotic Syndrome,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,MISSING,,,1,1,1,1,600,492,2012.0,0,1,1,0,0,0
NCT03807973,Tracking Peripheral Immune Cell Infiltration of the Brain in Central Inflammatory Disorders Using [Zr-89]Oxinate-4-labeled Leukocytes.,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,120.0,4.795790545596741,4,1,1,1,1100,640,2021.0,0,1,0,0,0,0
NCT06072794,A Proof of Concept Study to Evaluate Exosomes From Human Mesenchymal Stem Cells in Women With Premature Ovarian Insufficiency (POI),SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,INDUSTRY,FEMALE,ESTIMATED,9.0,2.302585092994046,2,1,1,1,4464,221,2023.0,0,1,0,0,0,0
NCT03316573,Pembrolizumab in Neoplasms or Lymphomas,SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,18.0,2.9444389791664403,4,1,4,1,8671,204,2017.0,0,1,0,0,0,0
NCT03246282,Feasibility of Polychromatic Light Emitting Diode System to Reduce Pain,SUSPENDED,1,high risk,EARLY_PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,150.0,5.017279836814924,1,3,1,1,947,782,2017.0,0,1,0,0,0,0
NCT00978224,Viusid Administration in Subjects With Chronic Inflammatory Syndrome Under Hemodialysis Treatment,SUSPENDED,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,152.0,5.030437921392435,1,2,1,1,347,633,2009.0,1,1,0,0,0,0
NCT03065062,"Study of the CDK4/6 Inhibitor Palbociclib (PD-0332991) in Combination With the PI3K/mTOR Inhibitor Gedatolisib (PF-05212384) for Patients With Advanced Squamous Cell Lung, Pancreatic, Head & Neck and Other Solid Tumors",SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,75.0,4.330733340286331,4,2,3,1,5457,179,2017.0,0,1,0,0,0,0
NCT03711890,Ultra-High Resolution Optical Coherence Tomography in Detecting Micrometer Sized Early Stage Pancreatic Cancer in Participants With Pancreatic Cancer,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,75.0,4.330733340286331,2,3,1,1,258,319,2019.0,0,1,1,0,0,0
NCT04806282,"Deep Phenotyping of Hearing Instability Disorders: Cohort Establishment, Biomarker Identification, Development of Novel Phenotyping Measures, and Discovery of Therapeutic Targets",SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,NIH,ALL,ACTUAL,58.0,4.07753744390572,3,0,1,1,4233,1630,2021.0,0,1,1,0,0,0
NCT04902053,"INSPIRIS RESILIA Aortic Valve, Valve-in-Valve Surveillance Study",SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ESTIMATED,50.0,3.9318256327243257,1,1,7,1,1258,272,2028.0,0,1,1,0,0,0
NCT05993611,Allogeneic CD6 Chimeric Antigen Receptor T Regulatory Cells (CD6-CAR Tregs) for the Treatment of Patients With Chronic Graft Versus Host Disease After Allogeneic Hematopoietic Cell Transplantation,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,27.0,3.332204510175204,3,12,1,1,7209,2247,2024.0,0,1,0,0,0,0
NCT05506800,Guangzhou Women's Health Cohort Study (GWHCS),SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,FEMALE,ESTIMATED,1000000.0,13.815511557963774,9,0,1,1,278,538,2016.0,0,1,1,0,0,0
NCT04711863,Fluvoxamine for Adults With Mild to Moderate COVID-19,SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ESTIMATED,400.0,5.993961427306569,3,2,1,1,3059,783,2021.0,1,1,0,0,0,0
NCT03816319,TAK-243 in Treating Patients With Relapsed or Refractory Acute Myeloid Leukemia or Myelodysplastic Syndromes With Increased Blasts,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,NIH,ALL,ESTIMATED,42.0,3.7612001156935624,7,6,5,2,10719,351,2025.0,0,1,0,0,0,0
NCT05693064,The Impact of Chiropractic on Long COVID-19,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,40.0,3.713572066704308,1,2,1,1,930,444,2025.0,0,1,1,0,0,0
NCT04803201,Testing the Addition of Duvelisib or CC-486 to the Usual Treatment for Peripheral T-Cell Lymphoma,SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ESTIMATED,170.0,5.14166355650266,7,7,86,1,4768,716,2021.0,0,1,0,0,0,0
NCT05938296,oHSV2-PD-L1/CD3-BsAb Administered Via Intratumoral Injection,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,29.0,3.4011973816621555,1,1,2,1,8424,305,2023.0,0,1,0,0,0,0
NCT05994846,Non-Invasive Electrical and Magnetic Neuromodulation in Persons With Chronic Spinal,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,10.0,2.3978952727983707,2,1,1,1,1801,440,2023.0,0,1,1,0,0,0
NCT06063759,Comparative Measurement of Microcirculation and Other Parameters With the Vital USA VitalDetect™ in Patients With Diabetes Mellitus Type 1 and Type 2 Versus Healthy Participants,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,100.0,4.61512051684126,1,1,1,1,714,438,2023.0,0,1,1,0,0,0
NCT00827203,A Safety Study to Determine the Maximum Tolerated Dose of Elesclomol Sodium in Patients With Solid Tumors,SUSPENDED,1,high risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,30.0,3.4339872044851463,1,1,3,1,1018,328,2009.0,0,1,0,0,0,0
NCT04657146,Longitudinal Assessment of Marrow and Blood in Patients With Glioblastoma,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,40.0,3.713572066704308,1,1,1,1,1657,142,2024.0,0,1,1,0,0,0
NCT05085288,"The PROTECT 2 Study : Pressure Injury Treatment by Intermittent Electrical Stimulation: A Randomized, Controlled Trial",SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,1100.0,7.00397413672268,2,2,3,2,763,241,2022.0,0,1,1,0,0,0
NCT04896827,DNIC Using Deep Learning and Artificial Intelligence,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,244.0,5.501258210544727,1,1,1,1,960,622,2022.0,0,1,1,0,0,0
NCT04523727,Study to Evaluate the Safety and Tolerability of Ferric Citrate in Children With Hyperphosphatemia Related to Chronic Kidney Disease,SUSPENDED,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,45.0,3.828641396489095,1,1,14,1,4078,174,2022.0,0,0,0,0,0,0
NCT04908111,A Trial of ChAdOx1 and MVA Vaccines Against MAGE-A3 and NY-ESO-1,SUSPENDED,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,15.0,2.772588722239781,2,9,9,1,12074,203,2021.0,0,1,0,0,0,0
NCT00563134,A Randomised Trial on the Saftely and Efficacy of GR270774 in the Treatment of Gram-negative Sepsis in Adult,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER_GOV,ALL,ESTIMATED,1800.0,7.496097345175956,2,1,1,1,6982,1094,2005.0,0,1,1,0,0,0
NCT01021943,Spironolactone and Prevention of Calcineurin Inhibitor Toxicity in Kidney Transplant Recipients,SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ESTIMATED,40.0,3.713572066704308,1,2,1,1,312,164,2009.0,1,1,0,0,0,0
NCT04810871,Surgical Resection of Latent Brain Tumors Prior to Recurrence,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,40.0,3.713572066704308,1,1,1,1,1350,547,2021.0,0,1,1,0,0,0
NCT04084158,A Study of Toripalimab Combined With Concurrent Chemoradiotherapy for Locally Advanced Esophageal Squamous Cell Carcinoma.,SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ESTIMATED,100.0,4.61512051684126,1,4,1,1,6027,205,2019.0,0,1,0,0,0,0
NCT03848260,A Real-Time Magnetic Device Prototype for Temporary Management of Paralytic Lagophthalmos,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,12.0,2.5649493574615367,1,1,1,1,434,410,2026.0,0,1,1,0,0,0
NCT05312996,Autonomic Nervous System Function - Hypertension,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,30.0,3.4339872044851463,1,2,1,1,857,561,2021.0,0,1,1,0,0,0
NCT05643690,Urine Sample Collection for Validation of the AnchorDx UriFind™ Bladder Cancer Assay,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,77.0,4.356708826689592,1,1,2,1,474,351,2022.0,0,1,1,0,0,0
NCT06165978,Physical Activity Coaching in Patients with Post-COVID-19,SUSPENDED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ESTIMATED,162.0,5.093750200806762,1,10,1,1,1855,637,2024.0,0,1,1,0,0,0
NCT06675513,Autologous CAR-T Cells (WD-01) for Metastatic Colorectal Cancer,SUSPENDED,1,high risk,EARLY_PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,30.0,3.4339872044851463,2,1,1,1,3792,151,2025.0,0,1,0,0,0,0
NCT03362424,Mesenchymal Stem Cells in Rotator Cuff Repair,SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ESTIMATED,44.0,3.8066624897703196,3,2,1,1,1531,328,2020.0,0,1,0,0,0,0
NCT01527747,Effects of DPP-4 Inhibition on Triglycerides,SUSPENDED,1,high risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,15.0,2.772588722239781,2,1,1,1,2955,154,2012.0,0,1,0,0,0,0
NCT01709396,ED-TBI Followed By Allogeneic Stem Cell Transplantation For The Treatment Of Refractory AML And Advanced MDS,SUSPENDED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ESTIMATED,20.0,3.044522437723423,2,1,1,1,2252,2216,2012.0,0,1,0,0,0,0
NCT06684496,A Study of High-intensity Strength Training and Thoracic Aorta Dilatation,SUSPENDED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,45.0,3.828641396489095,1,0,1,1,213,380,2024.0,0,1,1,0,0,0
